1731405367000,1,21,17.3,136.0,12.0,1
1731405368000,1,3,22.1,184.0,15.0,1
1731405368000,1,21,17.3,136.0,12.0,1
1731405369000,1,3,22.0,184.0,15.0,1
1731405369000,1,21,17.3,136.0,12.0,1
1731405370000,1,3,19.1,184.0,15.0,1
1731405370000,1,21,17.4,136.0,12.0,1
1731405371000,1,3,19.1,184.0,15.0,1
1731405371000,1,21,17.4,136.0,12.0,1
1731405372000,1,3,19.1,184.0,15.0,1
1731405372000,1,21,17.4,136.0,12.0,1
1731405373000,1,3,19.2,184.0,15.0,1
1731405373000,1,21,17.4,136.0,12.0,1
1731405374000,1,3,19.2,184.0,15.0,1
1731405374000,1,21,17.4,136.0,12.0,1
1731405375000,1,3,19.3,184.0,15.0,1
1731405375000,1,21,17.5,136.0,12.0,1
1731405376000,1,3,21.9,184.0,15.0,1
1731405376000,1,21,17.6,136.0,12.0,1
1731405377000,1,3,21.9,184.0,15.0,1
1731405377000,1,21,17.6,136.0,12.0,1
1731405378000,1,3,21.9,184.0,15.0,1
1731405378000,1,21,17.6,136.0,12.0,1
1731405379000,1,3,21.9,184.0,15.0,1
1731405379000,1,21,17.7,136.0,12.0,1
1731405380000,1,3,21.9,184.0,15.0,1
1731405380000,1,21,17.7,136.0,12.0,1
1731405380000,1,2,19.9,152.0,11.0,1
1731405381000,1,3,21.8,184.0,15.0,1
1731405381000,1,21,17.8,136.0,12.0,1
1731405381000,1,2,19.9,152.0,11.0,1
1731405382000,1,3,21.9,184.0,15.0,1
1731405382000,1,21,17.8,136.0,12.0,1
1731405382000,1,2,19.5,152.0,11.0,1
1731405383000,1,3,21.9,184.0,15.0,1
1731405383000,1,21,17.9,136.0,12.0,1
1731405383000,1,2,19.5,152.0,11.0,1
1731405384000,1,3,21.8,184.0,15.0,1
1731405384000,1,21,17.9,136.0,12.0,1
1731405384000,1,2,19.5,152.0,11.0,1
1731405385000,1,3,21.9,184.0,15.0,1
1731405385000,1,21,17.8,136.0,12.0,1
1731405385000,1,2,19.4,152.0,11.0,1
1731405386000,1,3,21.9,184.0,15.0,1
1731405386000,1,21,17.8,136.0,12.0,1
1731405386000,1,2,19.3,152.0,11.0,1
1731405387000,1,3,21.9,184.0,15.0,1
1731405387000,1,21,17.8,136.0,12.0,1
1731405387000,1,2,19.3,152.0,11.0,1
1731405388000,1,3,22.0,184.0,15.0,1
1731405388000,1,21,14.2,136.0,12.0,1
1731405388000,1,2,19.2,152.0,11.0,1
1731405389000,1,3,22.0,184.0,15.0,1
1731405389000,1,21,14.2,136.0,12.0,1
1731405389000,1,2,19.2,152.0,11.0,1
1731405390000,1,3,22.0,184.0,15.0,1
1731405390000,1,21,12.7,136.0,12.0,1
1731405390000,1,2,19.2,152.0,11.0,1
1731405391000,1,3,22.1,184.0,15.0,1
1731405391000,1,21,12.7,136.0,12.0,1
1731405391000,1,2,19.2,152.0,11.0,1
1731405392000,1,3,22.1,184.0,15.0,1
1731405392000,1,21,12.7,136.0,12.0,1
1731405392000,1,2,19.2,152.0,11.0,1
1731405393000,1,3,22.1,184.0,15.0,1
1731405393000,1,2,19.2,152.0,11.0,1
1731405394000,1,3,22.1,184.0,15.0,1
1731405394000,1,2,19.2,152.0,11.0,1
1731405395000,1,3,22.2,184.0,15.0,1
1731405395000,1,2,19.3,152.0,11.0,1
1731405396000,1,3,22.2,184.0,15.0,1
1731405396000,1,2,13.6,152.0,11.0,1
1731405397000,1,3,22.2,184.0,15.0,1
1731405397000,1,2,13.6,152.0,11.0,1
1731405398000,1,3,22.2,184.0,15.0,1
1731405398000,1,2,14.9,152.0,11.0,1
1731405399000,1,3,22.2,184.0,15.0,1
1731405399000,1,2,14.9,152.0,11.0,1
1731405400000,1,3,22.3,184.0,15.0,1
1731405400000,1,2,14.9,152.0,11.0,1
1731405401000,1,3,22.3,184.0,15.0,1
1731405401000,1,2,11.0,152.0,11.0,1
1731405402000,1,3,22.3,184.0,15.0,1
1731405402000,1,2,11.0,152.0,11.0,1
1731405403000,1,3,22.4,184.0,15.0,1
1731405403000,1,2,13.5,152.0,11.0,1
1731405404000,1,3,22.3,184.0,15.0,1
1731405404000,1,2,13.5,152.0,11.0,1
1731405405000,1,3,22.3,184.0,15.0,1
1731405405000,1,2,13.5,152.0,11.0,1
1731405406000,1,14,14.9,247.0,21.0,1
1731405406000,1,3,22.4,184.0,15.0,1
1731405406000,1,2,14.5,152.0,11.0,1
1731405407000,1,14,14.9,247.0,21.0,1
1731405407000,1,3,22.3,184.0,15.0,1
1731405407000,1,2,14.5,152.0,11.0,1
1731405408000,1,14,14.9,247.0,21.0,1
1731405408000,1,3,22.2,184.0,15.0,1
1731405408000,1,2,14.5,152.0,11.0,1
1731405409000,1,14,15.0,247.0,21.0,1
1731405409000,1,3,13.8,184.0,15.0,1
1731405409000,1,2,14.5,152.0,11.0,1
1731405410000,1,14,15.0,247.0,21.0,1
1731405410000,1,3,13.8,184.0,15.0,1
1731405410000,1,2,14.5,152.0,11.0,1
1731405411000,1,14,15.1,247.0,21.0,1
1731405411000,1,3,13.8,184.0,15.0,1
1731405411000,1,2,13.1,152.0,11.0,1
1731405412000,1,14,20.6,247.0,21.0,1
1731405412000,1,3,19.0,184.0,15.0,1
1731405412000,1,2,13.1,152.0,11.0,1
1731405413000,1,14,20.6,247.0,21.0,1
1731405413000,1,3,19.0,184.0,15.0,1
1731405413000,1,2,13.1,151.0,11.0,1
1731405414000,1,14,20.6,247.0,21.0,1
1731405414000,1,3,19.0,184.0,14.0,1
1731405414000,1,21,18.8,136.0,12.0,1
1731405415000,1,14,20.5,247.0,21.0,1
1731405415000,1,3,19.1,184.0,14.0,1
1731405415000,1,21,18.8,136.0,12.0,1
1731405416000,1,14,20.6,247.0,21.0,1
1731405416000,1,3,19.2,184.0,14.0,1
1731405416000,1,21,17.5,136.0,12.0,1
1731405417000,1,14,20.5,247.0,21.0,1
1731405417000,1,3,19.3,184.0,14.0,1
1731405417000,1,21,17.5,136.0,12.0,1
1731405418000,1,14,20.4,247.0,21.0,1
1731405418000,1,3,19.4,184.0,14.0,1
1731405418000,1,21,17.5,136.0,12.0,1
1731405419000,1,14,20.4,247.0,21.0,1
1731405419000,1,3,19.5,184.0,14.0,1
1731405419000,1,21,17.5,136.0,12.0,1
1731405420000,1,14,20.3,247.0,21.0,1
1731405420000,1,3,19.5,184.0,14.0,1
