Fix,GPS,22.5949445800,88.3617377700,-44.993377685546875,0.0,9.935046,,1731224819000,0.070705116,,561574791717013,2.5,0,,,
Fix,GPS,22.5949445900,88.3617377500,-44.9908447265625,0.0,9.935046,,1731224820000,0.07070515,,561575790113628,2.5,0,,,
Fix,GPS,22.5949446000,88.3617377400,-44.989105224609375,0.0,9.935046,,1731224821000,0.07070634,,561576795033211,2.5,0,,,
Fix,GPS,22.5949446100,88.3617377300,-44.985687255859375,0.0,9.935046,,1731224822000,0.07070521,,561577791342221,2.5,0,,,
Fix,GPS,22.5949446100,88.3617377000,-44.98248291015625,0.0,9.935046,,1731224823000,0.07070525,,561578797119407,2.5,0,,,
Fix,GPS,22.5949446200,88.3617376900,-44.982269287109375,0.0,9.935046,,1731224824000,0.070706405,,561579795099303,2.5,0,,,
Fix,GPS,22.5949446300,88.3617376600,-44.979736328125,0.0,9.935046,,1731224825000,0.07070531,,561580788730969,2.5,0,,,
Fix,GPS,22.5949446400,88.3617376400,-44.977020263671875,0.0,9.935046,,1731224826000,0.07070525,,561581792971595,2.5,0,,,
Fix,GPS,22.5949446500,88.3617376200,-44.976776123046875,0.0,9.935046,,1731224827000,0.07070649,,561582789395291,2.5,0,,,
Fix,GPS,22.5949446600,88.3617376000,-44.974273681640625,0.0,9.935046,,1731224828000,0.07070541,,561583793119978,2.5,0,,,
Fix,GPS,22.5949446700,88.3617375900,-44.974395751953125,0.0,9.935046,,1731224829000,0.07070654,,561584791042530,2.5,0,,,
Fix,GPS,22.5949446700,88.3617375700,-44.97381591796875,0.0,9.935046,,1731224830000,0.070706956,,561585792919874,2.5,0,,,
Fix,GPS,22.5949446800,88.3617375500,-44.971954345703125,0.0,9.935046,,1731224831000,0.070705496,,561586788287789,2.5,0,,,
Fix,GPS,22.5949446900,88.3617375200,-44.96844482421875,0.0,9.935046,,1731224832000,0.07070557,,561587795061957,2.5,0,,,
Fix,GPS,22.5949447000,88.3617375000,-44.9659423828125,0.0,9.935046,,1731224833000,0.070705555,,561588799973622,2.5,0,,,
Fix,GPS,22.5949447100,88.3617374700,-44.9632568359375,0.0,9.935046,,1731224834000,0.07069794,,561589798045601,2.5,0,,,
Fix,GPS,22.5949447200,88.3617374600,-44.9620361328125,0.0,9.935046,,1731224835000,0.07070064,,561590794083778,2.5,0,,,
Fix,GPS,22.5949447300,88.3617374400,-44.959686279296875,0.0,9.935046,,1731224836000,0.07069808,,561591797560809,2.5,0,,,
Fix,GPS,22.5949447400,88.3617374200,-44.956085205078125,0.0,9.935046,,1731224837000,0.07069827,,561592794716643,2.5,0,,,
Fix,GPS,22.5949447400,88.3617374000,-44.952728271484375,0.0,9.935046,,1731224838000,0.070706345,,561593799610808,2.5,0,,,
Fix,GPS,22.5949447500,88.3617373700,-44.950897216796875,0.0,9.935046,,1731224839000,0.07069829,,561594796457422,2.5,0,,,
Fix,GPS,22.5949447600,88.3617373400,-44.948272705078125,0.0,9.935046,,1731224840000,0.07069836,,561595794426537,2.5,0,,,
Fix,GPS,22.5949447800,88.3617373200,-44.944305419921875,0.0,9.935046,,1731224841000,0.070698425,,561596790224035,2.5,0,,,
Fix,GPS,22.5949447900,88.3617372900,-44.941680908203125,0.0,9.935046,,1731224842000,0.07069849,,561597799625077,2.5,0,,,
Fix,GPS,22.5949448000,88.3617372700,-44.93927001953125,0.0,9.935046,,1731224843000,0.07069856,,561598799931848,2.5,0,,,
Fix,GPS,22.5949448000,88.3617372500,-44.938446044921875,0.0,9.935046,,1731224844000,0.070701115,,561599793035338,2.5,0,,,
Fix,GPS,22.5949448100,88.3617372400,-44.935577392578125,0.0,9.935046,,1731224845000,0.070700265,,561600798000285,2.5,0,,,
Fix,GPS,22.5949448200,88.3617372200,-44.93292236328125,0.0,9.935046,,1731224846000,0.070698746,,561601789573097,2.5,0,,,
Fix,GPS,22.5949448300,88.3617371900,-44.92901611328125,0.0,9.935046,,1731224847000,0.07070656,,561602790524034,2.5,0,,,
Fix,GPS,22.5949448400,88.3617371800,-44.92828369140625,0.0,9.935046,,1731224848000,0.0708044,,561603794285283,2.5,0,,,
Fix,GPS,22.5949448500,88.3617371900,-44.92608642578125,0.0,9.935046,,1731224849000,0.07070476,,561604791376169,2.5,0,,,
Fix,GPS,22.5949448500,88.3617371700,-44.92327880859375,0.0,9.935046,,1731224850000,0.07070677,,561605796200179,2.5,0,,,
Fix,GPS,22.5949448600,88.3617371400,-44.9227294921875,0.0,9.935046,,1731224851000,0.07070602,,561606792382262,2.5,0,,,
Fix,GPS,22.5949448700,88.3617371400,-44.921234130859375,0.0,9.935046,,1731224852000,0.070706904,,561607799573823,2.5,0,,,
Fix,GPS,22.5949448700,88.3617371400,-44.918731689453125,0.0,9.935046,,1731224853000,0.070706934,,561608787367834,2.5,0,,,
Fix,GPS,22.5949448800,88.3617371400,-44.91754150390625,0.0,9.935046,,1731224854000,0.07070659,,561609795044239,2.5,0,,,
Fix,GPS,22.5949448800,88.3617371400,-44.915435791015625,0.0,9.935046,,1731224855000,0.070706725,,561610795456739,2.5,0,,,
Fix,GPS,22.5949448900,88.3617371300,-44.91363525390625,0.0,9.935046,,1731224856000,0.07070606,,561611798860696,2.5,0,,,
Fix,GPS,22.5949448900,88.3617371300,-44.911468505859375,0.0,9.935046,,1731224857000,0.07070699,,561612797176895,2.5,0,,,
Fix,GPS,22.5949449000,88.3617371300,-44.9093017578125,0.0,9.935046,,1731224858000,0.070707016,,561613787823821,2.5,0,,,
Fix,GPS,22.5949449000,88.3617371400,-44.906707763671875,0.0,9.935046,,1731224859000,0.07070701,,561614790613926,2.5,0,,,
Fix,GPS,22.5949449100,88.3617371300,-44.9056396484375,0.0,9.935046,,1731224860000,0.07070669,,561615789201009,2.5,0,,,
Fix,GPS,22.5949449100,88.3617371400,-44.90338134765625,0.0,9.935046,,1731224861000,0.070707075,,561616791923248,2.5,0,,,
Fix,GPS,22.5949449200,88.3617371300,-44.90228271484375,0.0,9.935046,,1731224862000,0.07070752,,561617789688663,2.5,0,,,
Fix,GPS,22.5949449200,88.3617371100,-44.899322509765625,0.0,9.935046,,1731224863000,0.07070687,,561618792016268,2.5,0,,,
Fix,GPS,22.5949449400,88.3617370900,-44.898651123046875,0.0,9.935046,,1731224864000,0.07070623,,561619795796424,2.5,0,,,
Fix,GPS,22.5949449400,88.3617370800,-44.89593505859375,0.0,9.935046,,1731224865000,0.070706904,,561620794549652,2.5,0,,,
Fix,GPS,22.5949449500,88.3617370800,-44.893646240234375,0.0,9.935046,,1731224866000,0.07070716,,561621793174234,2.5,0,,,
Fix,GPS,22.5949449500,88.3617370700,-44.891937255859375,0.0,9.935046,,1731224867000,0.07070758,,561622798578245,2.5,0,,,
Fix,GPS,22.5949449500,88.3617370600,-44.888946533203125,0.0,9.935046,,1731224868000,0.070706844,,561623800145588,2.5,0,,,
Fix,GPS,22.5949449600,88.3617370400,-44.88555908203125,0.0,9.935046,,1731224869000,0.070706986,,561624795960275,2.5,0,,,
Fix,GPS,22.5949449500,88.3617370300,-44.884033203125,0.0,9.935046,,1731224870000,0.07070764,,561625799449755,2.5,0,,,
Fix,GPS,22.5949449600,88.3617370100,-44.88201904296875,0.0,9.935046,,1731224871000,0.07070645,,561626790800640,2.5,0,,,
Fix,GPS,22.5949449700,88.3617369900,-44.88079833984375,0.0,9.935046,,1731224872000,0.07070648,,561627796732098,2.5,0,,,
Fix,GPS,22.5949449800,88.3617369700,-44.878173828125,0.0,9.935046,,1731224873000,0.07070704,,561628799016055,2.5,0,,,
Fix,GPS,22.5949449800,88.3617369600,-44.8768310546875,0.0,9.935046,,1731224874000,0.070707366,,561629793020430,2.5,0,,,
Fix,GPS,22.5949449900,88.3617369400,-44.8740234375,0.0,9.935046,,1731224875000,0.07070653,,561630794876210,2.5,0,,,
Fix,GPS,22.5949450000,88.3617369100,-44.87176513671875,0.0,9.935046,,1731224876000,0.070706554,,561631787164492,2.5,0,,,
Fix,GPS,22.5949450000,88.3617368900,-44.868560791015625,0.0,9.935046,,1731224877000,0.070707105,,561632788257825,2.5,0,,,
Fix,GPS,22.5949450100,88.3617368600,-44.86669921875,0.0,9.935046,,1731224878000,0.07070659,,561633796992460,2.5,0,,,
Fix,GPS,22.5949450200,88.3617368400,-44.86370849609375,0.0,9.935046,,1731224879000,0.07070654,,561634789938865,2.5,0,,,
Fix,GPS,22.5949450300,88.3617368300,-44.864044189453125,0.0,9.935046,,1731224880000,0.07070745,,561635791944855,2.5,0,,,
Fix,GPS,22.5949450400,88.3617368000,-44.86187744140625,0.0,9.935046,,1731224881000,0.070706576,,561636798726313,2.5,0,,,
Fix,GPS,22.5949450500,88.3617367800,-44.85760498046875,0.0,9.935046,,1731224882000,0.070707195,,561637793602406,2.5,0,,,
Fix,GPS,22.5949450500,88.3617367700,-44.85589599609375,0.0,9.935046,,1731224883000,0.070707805,,561638798833187,2.5,0,,,
Fix,GPS,22.5949450600,88.3617367600,-44.855743408203125,0.0,9.935046,,1731224884000,0.070707515,,561639795331936,2.5,0,,,
Fix,GPS,22.5949450500,88.3617367400,-44.851806640625,0.0,9.935046,,1731224885000,0.070707224,,561640793003394,2.5,0,,,
Fix,GPS,22.5949450600,88.3617367300,-44.847503662109375,0.0,9.935046,,1731224886000,0.070707135,,561641797113447,2.5,0,,,
Fix,GPS,22.5949450600,88.3617367100,-44.84210205078125,0.0,9.935046,,1731224887000,0.07070716,,561642787543498,2.5,0,,,
Fix,GPS,22.5949450700,88.3617366900,-44.838104248046875,0.0,9.935046,,1731224888000,0.070707284,,561643795955580,2.5,0,,,
Fix,GPS,22.5949450700,88.3617366700,-44.834991455078125,0.0,9.935046,,1731224889000,0.070706785,,561644799180007,2.5,0,,,
Fix,GPS,22.5949450800,88.3617366500,-44.834320068359375,0.0,9.935046,,1731224890000,0.07070759,,561645790324435,2.5,0,,,
Fix,GPS,22.5949450900,88.3617366300,-44.831695556640625,0.0,9.935046,,1731224891000,0.070706815,,561646792165684,2.5,0,,,
Fix,GPS,22.5949450900,88.3617366100,-44.831573486328125,0.0,9.935046,,1731224892000,0.07070761,,561647792959746,2.5,0,,,
Fix,GPS,22.5949451000,88.3617365900,-44.827606201171875,0.0,9.935046,,1731224893000,0.07070736,,561648788492975,2.5,0,,,
Fix,GPS,22.5949451000,88.3617365800,-44.824127197265625,0.0,9.935046,,1731224894000,0.07070736,,561649796140266,2.5,0,,,
Fix,GPS,22.5949451000,88.3617365700,-44.822418212890625,0.0,9.935046,,1731224895000,0.07070798,,561650797542088,2.5,0,,,
Fix,GPS,22.5949451000,88.3617365500,-44.818267822265625,0.0,9.935046,,1731224896000,0.0707074,,561651787821307,2.5,0,,,
Fix,GPS,22.5949451100,88.3617365300,-44.814788818359375,0.0,9.935046,,1731224897000,0.07070743,,561652788034015,2.5,0,,,
Fix,GPS,22.5949451200,88.3617365100,-44.81103515625,0.0,9.935046,,1731224898000,0.07070744,,561653788087713,2.5,0,,,
Fix,GPS,22.5949451200,88.3617364900,-44.806365966796875,0.0,9.935046,,1731224899000,0.07070756,,561654789622503,2.5,0,,,
Fix,GPS,22.5949451200,88.3617364800,-44.805023193359375,0.0,9.935046,,1731224900000,0.07070918,,561655797616461,2.5,0,,,
Fix,GPS,22.5949451200,88.3617364700,-44.80316162109375,0.0,9.935046,,1731224901000,0.07070806,,561656789224326,2.5,0,,,
